region,epiweek,year,month,symptom:Fever,symptom:Low-grade fever,symptom:Cough,symptom:Sore throat,symptom:Headache,symptom:Fatigue,symptom:Vomiting,symptom:Diarrhea,symptom:Shortness of breath,symptom:Chest pain,symptom:Dizziness,symptom:Confusion,symptom:Generalized tonic–clonic seizure,symptom:Weakness,ili
PA,201852,2018,12,4.91,0.19,10.42,3.27,4.96,5.06,4.48,5.57,0.84,1.65,1.74,0.25,0.18,0.43,3.0173
PA,201901,2019,12,4.79,0.18,10.26,3.12,5.42,5.64,4.22,5.51,0.9,1.87,1.85,0.28,0.21,0.46,2.85305
PA,201902,2019,1,4.72,0.17,9.25,2.84,5.21,5.6,4.3,5.7,0.88,1.67,1.82,0.28,0.22,0.48,2.40853
PA,201903,2019,1,4.9,0.19,8.94,2.8,5.05,5.36,3.86,5.27,0.86,1.62,1.77,0.28,0.23,0.47,2.41556
PA,201904,2019,1,4.98,0.21,9.18,2.84,5.24,5.55,3.91,5.45,0.9,1.69,1.86,0.3,0.22,0.49,2.88148
PA,201905,2019,1,5.16,0.2,8.98,2.83,5.08,5.34,3.84,5.38,0.88,1.64,1.76,0.3,0.23,0.47,2.89507
PA,201906,2019,2,5.42,0.24,9.16,2.9,5.4,6.04,4.31,6.16,0.97,1.78,1.95,0.32,0.24,0.55,2.96059
PA,201907,2019,2,5.21,0.23,8.86,2.83,5.26,5.7,3.91,5.36,0.96,1.77,1.92,0.3,0.23,0.54,3.35409
PA,201908,2019,2,5.2,0.23,8.86,2.9,5.48,6.01,4.06,5.51,0.95,1.84,2.01,0.3,0.24,0.54,3.2371
PA,201909,2019,2,5.16,0.23,8.38,2.84,5.33,6.26,3.85,5.32,0.92,1.73,2.06,0.32,0.24,0.55,3.12216
PA,201910,2019,3,5.23,0.22,8.67,2.85,5.46,6.19,3.95,5.63,0.94,1.82,1.99,0.32,0.24,0.55,3.23066
PA,201911,2019,3,5.27,0.24,8.57,2.86,5.36,6.24,3.98,5.64,0.97,1.78,2.0,0.32,0.25,0.56,3.22501
PA,201912,2019,3,5.03,0.21,8.28,2.83,5.39,6.31,4.01,5.69,0.96,1.73,2.02,0.33,0.25,0.56,2.75972
PA,201913,2019,3,4.88,0.21,7.84,2.82,5.37,6.2,4.0,5.68,0.95,1.7,2.0,0.3,0.26,0.56,2.7371
PA,201914,2019,4,4.49,0.19,7.32,2.69,5.29,6.03,3.73,5.53,0.93,1.64,2.03,0.31,0.26,0.55,2.26521
PA,201915,2019,4,4.18,0.17,6.61,2.51,5.1,5.88,3.56,5.49,0.92,1.58,1.97,0.31,0.25,0.56,1.84945
PA,201916,2019,4,3.87,0.16,6.27,2.48,4.91,5.62,3.45,5.31,0.91,1.62,1.97,0.28,0.24,0.54,1.43752
PA,201917,2019,4,3.8,0.14,6.13,2.42,5.09,6.09,3.46,5.18,0.9,1.57,1.95,0.3,0.24,0.55,1.144
PA,201918,2019,4,3.89,0.14,6.04,2.42,4.97,5.97,3.54,5.31,0.9,1.58,1.95,0.3,0.23,0.55,1.06413
PA,201919,2019,5,3.78,0.13,5.94,2.52,4.81,5.71,3.13,4.83,0.88,1.55,1.9,0.29,0.22,0.53,0.946908
PA,201920,2019,5,3.86,0.14,6.1,2.67,4.87,5.66,3.16,4.81,0.86,1.52,1.95,0.27,0.23,0.53,0.699043
PA,201921,2019,5,3.87,0.14,6.0,2.57,4.75,5.65,3.0,4.85,0.84,1.47,1.91,0.28,0.23,0.52,0.898087
PA,201922,2019,5,3.82,0.13,5.46,2.35,4.77,5.74,2.99,4.91,0.86,1.47,1.95,0.29,0.22,0.56,0.952553
PA,201923,2019,6,3.69,0.14,5.22,2.25,4.94,5.71,3.0,4.97,1.03,1.48,2.0,0.3,0.23,0.55,0.79739
PA,201924,2019,6,3.5,0.12,4.99,2.19,5.0,5.74,3.06,5.06,0.94,1.55,2.04,0.29,0.23,0.53,0.684961
PA,201925,2019,6,3.49,0.14,4.81,2.05,5.25,5.91,3.16,5.22,0.95,1.59,2.15,0.28,0.23,0.56,0.690427
PA,201926,2019,6,3.48,0.12,4.46,2.01,5.17,5.86,3.15,5.37,0.84,1.55,2.14,0.28,0.23,0.55,0.580165
PA,201927,2019,7,3.33,0.12,4.06,1.84,4.96,5.51,3.21,5.73,0.81,1.54,2.06,0.28,0.49,0.53,0.487336
PA,201928,2019,7,3.44,0.12,4.1,1.85,5.45,5.89,3.23,5.7,0.84,1.67,2.18,0.28,0.61,0.53,0.482721
PA,201929,2019,7,3.64,0.12,3.96,1.79,5.2,5.72,3.17,5.47,0.84,1.63,2.29,0.27,0.28,0.53,0.441361
PA,201930,2019,7,3.68,0.11,4.02,1.83,5.39,5.93,3.2,5.43,0.84,1.64,2.27,0.28,0.25,0.56,0.498987
PA,201931,2019,7,3.41,0.12,4.02,1.74,5.27,5.84,3.16,5.37,0.83,1.58,2.23,0.27,0.3,0.55,0.475029
PA,201932,2019,8,3.43,0.11,4.15,1.82,5.32,5.84,3.11,5.19,0.84,1.6,2.18,0.28,0.26,0.55,0.436154
PA,201933,2019,8,3.32,0.12,4.15,1.79,5.24,5.74,3.11,5.12,0.82,1.64,2.15,0.28,0.26,0.54,0.471864
PA,201934,2019,8,3.37,0.11,4.25,1.77,5.15,5.62,3.07,5.07,0.94,1.58,2.07,0.28,0.25,0.53,0.49075
PA,201935,2019,8,3.42,0.11,4.58,1.89,4.93,5.45,2.92,4.8,0.85,1.54,1.97,0.28,0.25,0.51,0.488977
PA,201936,2019,9,3.62,0.13,5.47,2.28,4.9,5.43,2.95,4.84,0.91,1.59,1.94,0.29,0.24,0.51,0.687118
PA,201937,2019,9,3.92,0.15,6.52,2.62,5.05,5.72,3.06,4.76,0.96,1.64,1.99,0.32,0.24,0.55,0.771841
PA,201938,2019,9,4.14,0.16,7.12,2.7,5.22,5.83,3.1,4.82,0.96,1.6,2.04,0.3,0.24,0.55,0.820868
PA,201939,2019,9,4.12,0.16,7.23,2.48,5.4,5.72,3.09,4.81,0.99,1.66,2.02,0.3,0.26,0.55,0.958082
PA,201940,2019,9,3.96,0.15,6.99,2.35,5.23,5.72,3.1,4.72,0.99,2.22,2.0,0.31,0.26,0.54,0.922017
PA,201941,2019,10,3.98,0.15,7.13,2.36,5.19,5.79,3.09,4.82,0.96,1.9,1.97,0.3,0.26,0.58,1.01494
PA,201942,2019,10,4.06,0.15,7.45,2.4,5.23,5.63,3.16,4.72,1.04,1.79,1.98,0.29,0.26,0.54,1.20891
PA,201943,2019,10,4.07,0.15,7.55,2.48,5.3,5.63,3.34,4.76,0.96,1.71,2.03,0.3,0.24,0.52,1.37937
PA,201944,2019,10,4.08,0.15,7.61,2.53,5.17,5.59,3.31,4.71,0.96,1.7,1.97,0.3,0.25,0.53,1.2018
PA,201945,2019,11,4.3,0.17,8.51,2.75,5.32,5.64,3.35,4.77,0.94,1.68,1.96,0.3,0.28,0.51,1.42162
PA,201946,2019,11,4.36,0.16,8.97,2.78,5.18,5.59,3.38,4.92,0.96,1.83,2.0,0.31,0.26,0.53,1.47832
PA,201947,2019,11,4.49,0.18,9.06,2.84,5.24,5.76,3.74,5.17,0.98,1.89,2.01,0.32,0.27,0.53,1.6982
PA,201948,2019,11,4.2,0.16,8.79,2.86,4.82,5.19,3.82,5.03,0.91,1.71,1.88,0.28,0.23,0.44,1.7945
PA,201949,2019,12,4.53,0.17,9.39,2.89,5.2,5.64,3.89,5.2,0.95,1.73,1.93,0.3,0.58,0.5,1.89246
PA,201950,2019,12,4.76,0.19,9.39,2.88,4.98,5.51,3.88,5.09,0.91,1.68,1.89,0.29,0.38,0.51,2.12233
PA,201951,2019,12,5.21,0.24,10.07,3.08,4.92,5.2,4.02,5.07,0.87,1.64,1.83,0.27,0.26,0.45,2.71242
PA,201952,2019,12,6.26,0.3,12.87,3.72,5.27,5.46,4.83,5.8,0.96,1.79,1.95,0.28,0.22,0.43,3.80539
PA,202001,2020,12,5.95,0.28,13.14,3.52,5.75,5.93,4.64,5.94,1.05,1.94,2.12,0.29,0.23,0.49,4.39236
PA,202002,2020,1,5.6,0.25,11.21,3.07,5.66,6.15,4.04,5.51,1.0,1.84,2.09,0.31,0.28,0.51,3.36696
PA,202003,2020,1,5.89,0.27,10.15,2.96,5.66,6.12,3.96,5.48,0.94,1.76,2.1,0.32,0.29,0.55,3.64624
PA,202004,2020,1,6.22,0.29,10.84,3.12,6.97,6.11,4.26,5.59,0.96,1.81,2.22,0.31,0.27,0.55,4.09744
PA,202005,2020,1,6.72,0.35,11.42,3.31,5.78,6.18,4.28,5.7,1.05,1.87,2.15,0.32,0.27,0.56,4.91394
PA,202006,2020,2,6.78,0.37,11.39,3.37,5.88,6.4,4.35,5.69,1.1,1.88,2.12,0.31,0.26,0.58,5.07815
PA,202007,2020,2,6.35,0.32,10.66,3.26,5.81,6.26,4.2,5.63,1.01,1.86,2.15,0.31,0.28,0.55,4.33477
PA,202008,2020,2,6.11,0.32,10.36,3.23,5.92,6.43,4.15,5.59,1.05,1.85,2.16,0.33,0.27,0.58,4.00685
PA,202009,2020,2,6.67,0.31,10.91,3.38,5.7,6.15,4.19,5.68,1.05,1.83,2.1,0.32,0.26,0.6,4.01434
PA,202010,2020,3,7.07,0.36,11.95,3.7,5.52,6.11,4.05,5.7,1.16,1.78,2.04,0.47,0.26,0.56,3.9543
PA,202011,2020,3,13.17,0.7,17.32,4.47,5.03,5.94,3.76,5.9,1.83,1.96,1.79,0.37,0.22,0.55,5.06618
PA,202012,2020,3,19.24,1.02,15.69,4.99,5.45,4.8,3.08,5.59,2.4,2.41,1.58,0.25,0.17,0.46,6.57262
PA,202013,2020,3,13.03,0.87,11.26,3.38,5.8,4.85,2.87,5.05,2.32,2.52,1.73,0.27,0.19,0.45,4.89976
PA,202014,2020,3,10.61,0.68,8.98,2.8,5.79,5.1,2.76,4.69,1.9,2.36,1.8,0.28,0.19,0.5,3.66743
PA,202015,2020,4,7.99,0.54,6.96,2.32,5.47,4.79,2.69,4.44,1.62,2.14,1.8,0.3,0.2,0.44,2.73024
PA,202016,2020,4,6.63,0.41,5.44,1.79,5.25,4.82,2.65,4.21,1.32,1.89,1.81,0.35,0.2,0.43,2.03685
PA,202017,2020,4,5.96,0.35,5.0,1.63,5.22,5.03,2.69,4.28,1.24,1.9,1.78,0.33,0.21,0.45,1.52523
PA,202018,2020,4,5.63,0.29,4.37,1.48,5.16,5.09,2.67,4.23,1.14,1.83,1.82,0.32,0.2,0.49,1.21806
PA,202019,2020,5,7.84,0.26,4.16,1.42,4.88,5.02,2.62,4.16,1.02,1.72,1.75,0.31,0.2,0.45,0.94123
PA,202020,2020,5,7.18,0.27,3.92,1.38,4.98,5.11,2.67,4.22,1.0,1.67,1.83,0.28,0.2,0.46,0.986198
PA,202021,2020,5,4.9,0.22,3.61,1.34,4.82,5.09,2.65,4.27,0.96,1.61,1.79,0.29,0.21,0.47,0.800918
PA,202022,2020,5,4.21,0.22,3.2,1.27,4.63,4.85,2.63,4.25,0.98,1.63,1.81,0.29,0.2,0.46,0.602603
PA,202023,2020,6,3.9,0.2,3.05,1.23,4.51,4.8,2.6,4.17,0.91,1.55,1.75,0.3,0.2,0.46,0.55719
PA,202024,2020,6,4.05,0.21,3.07,1.29,4.67,5.28,2.78,4.58,0.88,1.58,1.92,0.31,0.21,0.5,0.533628
PA,202025,2020,6,4.1,0.24,3.23,1.32,4.83,5.5,2.94,4.77,0.88,1.61,2.01,0.31,0.22,0.53,0.521515
PA,202026,2020,6,4.69,0.29,4.49,1.46,5.09,5.74,3.02,5.29,0.99,1.71,2.1,0.32,0.22,0.54,0.650535
PA,202027,2020,6,5.15,0.34,3.73,1.6,5.06,5.55,3.05,5.34,0.98,1.74,2.11,0.31,0.21,0.52,0.619916
PA,202028,2020,7,5.47,0.36,3.86,1.73,5.22,5.74,3.1,5.26,1.04,1.82,2.21,0.32,0.23,0.54,0.649959
PA,202029,2020,7,5.63,0.35,3.9,1.81,5.32,5.74,3.04,5.15,1.05,1.77,2.14,0.3,0.22,0.55,0.751893
PA,202030,2020,7,5.22,0.32,3.92,1.83,5.33,5.63,3.11,5.25,0.98,1.74,2.14,0.3,0.22,0.56,0.643167
PA,202031,2020,7,5.19,0.31,4.01,1.89,5.34,5.64,3.02,5.39,0.96,1.8,2.12,0.31,0.21,0.55,0.806248
PA,202032,2020,8,4.86,0.29,3.99,1.81,5.3,5.61,2.99,5.22,0.92,1.72,2.11,0.34,0.22,0.54,0.673072
PA,202033,2020,8,4.7,0.28,4.11,1.82,5.31,5.7,3.04,5.14,0.91,1.7,2.11,0.33,0.22,0.53,0.739845
PA,202034,2020,8,4.6,0.26,3.91,1.77,5.26,5.53,2.94,5.05,0.89,1.66,2.07,0.32,0.23,0.58,0.67521
PA,202035,2020,8,4.39,0.26,3.79,1.7,5.09,5.46,2.94,4.93,0.89,1.62,2.06,0.31,0.21,0.52,0.715812
PA,202036,2020,8,4.37,0.25,3.82,1.66,5.08,5.68,2.9,4.87,0.9,1.72,2.03,0.36,0.21,0.55,0.637379
PA,202037,2020,9,4.47,0.26,3.97,1.69,5.05,5.78,2.89,4.86,0.91,1.66,2.01,0.35,0.22,0.55,0.799972
PA,202038,2020,9,4.41,0.24,4.18,1.77,4.89,5.6,2.78,4.67,0.92,1.6,1.88,0.38,0.22,0.53,0.648835
PA,202039,2020,9,4.54,0.28,4.59,1.84,5.03,5.74,2.83,4.62,0.95,1.64,1.94,0.36,0.21,0.55,0.762203
PA,202040,2020,9,4.61,0.33,4.71,1.88,5.08,5.9,2.99,4.59,0.97,2.35,1.92,0.41,0.23,0.55,0.821621
PA,202041,2020,10,4.96,0.33,5.04,1.96,5.13,5.87,2.92,4.66,1.04,1.74,1.95,0.36,0.23,0.56,0.963748
PA,202042,2020,10,4.39,0.27,4.77,1.83,5.09,5.63,2.93,4.57,0.96,1.66,1.96,0.35,0.23,0.55,0.861232
PA,202043,2020,10,4.54,0.29,4.84,1.84,5.22,5.86,2.89,4.62,0.98,1.69,2.02,0.35,0.24,0.56,0.987143
PA,202044,2020,10,4.48,0.27,4.96,1.9,5.11,5.49,2.92,4.42,0.94,1.68,1.91,0.38,0.24,0.51,1.0083
PA,202045,2020,11,4.53,0.31,4.93,1.93,4.96,5.16,2.69,4.07,0.9,1.56,1.78,0.41,0.23,0.5,1.10289
PA,202046,2020,11,5.15,0.37,5.54,2.0,5.33,5.75,2.89,4.53,1.0,1.79,2.0,0.35,0.24,0.55,1.39202
PA,202047,2020,11,5.65,0.4,5.96,2.12,5.33,5.66,2.85,4.47,1.04,1.77,1.95,0.34,0.23,0.56,1.44399
PA,202048,2020,11,5.3,0.38,5.66,2.02,5.25,5.32,2.91,4.4,1.01,1.83,1.92,0.29,0.21,0.5,1.80934
PA,202049,2020,11,5.47,0.39,5.84,1.94,5.56,5.67,2.92,4.52,1.07,1.87,2.03,0.33,0.23,0.55,1.75474
PA,202050,2020,12,5.37,0.39,5.63,1.87,5.41,5.52,2.9,4.48,1.04,1.86,1.96,0.32,0.24,0.54,1.61543
PA,202051,2020,12,4.65,0.33,5.23,1.73,5.09,5.07,2.74,4.18,0.95,1.83,1.85,0.3,0.21,0.48,1.28202
PA,202052,2020,12,4.38,0.3,4.96,1.76,5.04,5.04,2.87,4.28,0.94,1.85,1.95,0.27,0.18,0.46,1.25709
PA,202053,2020,12,4.61,0.33,5.31,1.83,5.76,5.52,3.26,4.67,0.99,2.07,2.58,0.28,0.2,0.51,1.13428
PA,202101,2021,1,4.62,0.32,4.88,1.68,5.67,5.84,2.93,4.62,0.98,1.89,2.03,0.32,0.21,0.53,1.08046
PA,202102,2021,1,4.41,0.29,4.68,1.6,5.58,5.88,2.96,4.61,1.0,2.03,2.06,0.32,0.22,0.55,0.786377
PA,202103,2021,1,4.22,0.26,4.51,1.61,5.47,5.73,2.91,4.54,0.97,1.91,2.06,0.34,0.23,0.54,0.766336
PA,202104,2021,1,4.3,0.25,4.5,1.61,5.43,5.69,2.92,4.64,0.96,1.81,2.04,0.33,0.22,0.53,0.684534
PA,202105,2021,2,4.03,0.24,4.3,1.58,5.47,5.58,2.92,4.52,0.99,1.89,2.05,0.32,0.23,0.53,0.696399
PA,202106,2021,2,4.07,0.23,4.19,1.61,5.45,5.7,2.98,4.6,1.0,1.85,2.08,0.34,0.25,0.54,0.611252
PA,202107,2021,2,3.99,0.21,4.25,1.64,5.61,5.92,3.02,4.58,0.97,1.88,2.12,0.34,0.25,0.62,0.573083
PA,202108,2021,2,4.01,0.21,4.19,1.6,5.62,6.13,3.07,4.74,0.99,1.83,2.13,0.34,0.25,0.57,0.588268
PA,202109,2021,3,3.95,0.2,4.26,1.68,5.47,6.04,3.08,4.73,0.97,1.76,2.1,0.35,0.25,0.57,0.648134
PA,202110,2021,3,4.03,0.24,4.32,1.72,5.27,5.96,3.01,4.73,0.99,1.71,2.09,0.34,0.25,0.57,0.642576
PA,202111,2021,3,4.18,0.24,4.48,1.76,5.09,5.95,3.11,4.84,0.96,1.69,2.06,0.33,0.24,0.57,0.617759
PA,202112,2021,3,4.31,0.27,4.62,1.76,5.17,5.97,3.11,4.9,1.01,1.68,2.11,0.35,0.25,0.57,0.705017
PA,202113,2021,3,4.26,0.27,4.75,1.79,5.2,5.8,3.14,4.87,0.97,1.68,2.06,0.31,0.25,0.54,0.899675
PA,202114,2021,4,4.63,0.32,4.78,1.81,5.34,6.09,3.28,4.94,1.03,1.7,2.13,0.35,0.25,0.6,0.771391
PA,202115,2021,4,4.61,0.29,4.86,1.79,5.49,6.16,3.37,5.09,1.05,1.82,2.2,0.35,0.26,0.6,0.858892
RI,201734,2017,8,2.89,0.09,3.79,1.65,4.65,5.13,2.89,4.54,0.73,1.3,1.8,0.27,0.23,0.47,0
RI,201735,2017,8,2.71,0.05,4.16,1.8,4.16,4.86,2.68,4.27,0.67,1.3,1.54,0.25,0.23,0.39,0.100368
RI,201736,2017,9,2.79,0.14,4.74,1.94,4.06,4.71,3.01,4.27,0.64,1.22,1.48,0.27,0.14,0.45,0
RI,201737,2017,9,3.2,0.13,5.36,2.23,4.18,5.37,2.87,4.15,0.8,1.31,1.58,0.29,0.21,0.44,0.108743
RI,201738,2017,9,3.42,0.12,5.8,2.28,4.33,5.14,2.83,4.29,0.68,1.39,1.51,0.24,0.2,0.38,0.252791
RI,201739,2017,9,3.47,0.12,5.99,2.33,4.62,5.32,2.86,4.36,0.74,1.32,1.59,0.27,0.27,0.52,0.377121
RI,201740,2017,10,3.36,0.14,6.5,2.27,4.43,5.32,2.77,4.19,0.79,1.39,1.7,0.32,0.19,0.47,0.391572
RI,201741,2017,10,3.43,0.07,5.92,2.16,4.62,5.4,3.02,4.26,0.73,1.32,1.69,0.3,0.25,0.46,0.273742
RI,201742,2017,10,3.46,0.16,6.22,2.35,4.63,5.17,3.04,4.24,0.78,1.39,1.77,0.34,0.22,0.41,0.473416
RI,201743,2017,10,3.62,0.1,6.48,2.45,4.51,5.15,2.96,4.3,0.91,1.49,1.55,0.29,0.24,0.41,0.622665
RI,201744,2017,10,3.48,0.14,6.85,2.56,4.44,4.9,2.76,4.07,0.74,1.41,1.64,0.22,0.2,0.43,0.514641
RI,201745,2017,11,3.67,0.15,7.32,2.61,4.76,4.9,2.82,4.03,0.83,1.51,1.61,0.25,0.21,0.43,0.656676
RI,201746,2017,11,3.72,0.17,8.02,2.54,4.74,5.03,2.77,4.11,0.71,1.42,1.71,0.32,0.23,0.51,0.665415
RI,201747,2017,11,3.63,0.07,8.09,2.79,4.18,4.47,2.95,4.17,0.71,1.35,1.45,0.29,0.2,0.36,0.74531
RI,201748,2017,11,3.92,0.12,8.74,2.93,4.66,5.01,3.13,4.28,0.81,1.36,1.57,0.31,0.23,0.47,0.539993
RI,201749,2017,12,3.92,0.17,8.86,2.95,4.19,5.02,3.17,4.19,0.81,1.38,1.61,0.3,0.2,0.46,1.78361
RI,201750,2017,12,3.91,0.15,8.64,2.81,4.31,4.8,3.27,4.22,0.72,1.38,1.42,0.26,0.18,0.43,1.42137
RI,201751,2017,12,4.09,0.21,9.06,2.98,4.17,4.51,3.43,4.62,0.64,1.31,1.4,0.24,0.17,0.38,1.55383
RI,201752,2017,12,4.74,0.17,10.75,3.25,4.29,4.49,4.22,5.2,0.7,1.53,1.47,0.23,0.16,0.43,1.52387
RI,201801,2018,1,4.57,0.22,10.75,2.77,4.67,4.69,4.06,5.33,0.66,1.48,1.44,0.23,0.17,0.36,2.36116
RI,201802,2018,1,4.72,0.18,10.21,2.73,4.72,5.45,4.15,5.49,0.76,1.56,1.69,0.24,0.24,0.41,3.07727
RI,201803,2018,1,5.32,0.23,10.63,2.69,4.83,5.77,4.1,5.32,0.7,1.45,1.68,0.28,0.23,0.48,4.37875
RI,201804,2018,1,6.1,0.32,12.37,2.76,4.87,6.23,4.42,5.7,0.87,1.74,1.81,0.25,0.25,0.45,5.31038
RI,201805,2018,1,6.93,0.27,13.34,2.9,4.81,6.32,4.88,6.07,0.76,1.64,1.73,0.26,0.25,0.49,5.81829
RI,201806,2018,2,6.83,0.33,13.08,3.16,4.8,6.54,4.96,6.34,0.92,1.67,1.74,0.26,0.18,0.59,7.81563
RI,201807,2018,2,5.95,0.34,11.19,3.01,4.73,5.87,4.18,5.3,0.84,1.74,1.72,0.29,0.21,0.46,7.24661
RI,201808,2018,2,5.03,0.21,9.55,2.76,4.94,5.78,4.08,5.31,0.9,1.59,1.92,0.28,0.23,0.56,5.00479
RI,201809,2018,2,4.09,0.17,7.49,2.43,4.66,5.47,3.25,4.72,0.76,1.69,1.72,0.27,0.25,0.56,2.91837
RI,201810,2018,3,3.76,0.18,6.65,2.42,4.65,5.33,3.12,4.51,0.81,1.61,1.6,0.27,0.26,0.51,2.21794
RI,201811,2018,3,3.62,0.1,6.26,2.34,4.51,5.09,3.24,4.57,0.78,1.53,1.61,0.27,0.15,0.44,2.8035
RI,201812,2018,3,3.84,0.2,6.72,2.54,4.47,5.61,3.14,4.62,0.85,1.57,1.68,0.36,0.18,0.54,2.18688
RI,201813,2018,3,3.8,0.2,6.43,2.52,4.5,5.53,3.21,4.86,0.84,1.55,1.75,0.24,0.22,0.51,1.56283
RI,201814,2018,4,3.88,0.12,6.58,2.57,4.77,5.59,3.29,4.98,0.8,1.57,1.75,0.3,0.27,0.56,1.45972
RI,201815,2018,4,3.95,0.12,6.49,2.68,4.73,5.57,3.23,4.8,0.9,1.52,1.85,0.25,0.24,0.59,1.77145
RI,201816,2018,4,3.78,0.11,6.79,2.59,4.96,5.56,3.23,5.64,0.96,1.52,1.94,0.23,0.33,0.58,1.42276
RI,201817,2018,4,3.58,0.13,5.88,2.29,4.53,5.69,3.28,4.98,0.87,1.45,1.81,0.34,0.22,0.52,0.54686
RI,201818,2018,4,3.37,0.13,5.52,2.29,4.59,5.36,3.13,4.82,0.74,1.32,1.78,0.29,0.27,0.5,0.888973
RI,201819,2018,5,3.83,0.18,5.16,2.15,4.28,5.29,2.94,4.53,0.74,1.28,1.74,0.29,0.23,0.45,0.528206
RI,201820,2018,5,3.39,0.1,5.04,2.17,4.38,4.98,2.93,4.54,0.72,1.71,1.7,0.25,0.29,0.53,0.293057
RI,201821,2018,5,3.19,0.11,5.2,2.32,4.34,4.9,2.77,4.52,0.71,1.28,1.65,0.25,0.19,0.49,0.213624
RI,201822,2018,5,3.1,0.1,4.97,2.24,4.16,5.05,2.8,4.67,0.66,1.28,1.71,0.31,0.17,0.5,0.116686
RI,201823,2018,6,3.06,0.12,4.83,2.09,4.28,5.19,2.82,4.87,0.82,1.33,1.74,0.22,0.2,0.46,0.027571
RI,201824,2018,6,3.07,0.1,4.63,2.09,4.13,4.94,2.84,4.7,0.66,1.32,1.61,0.25,0.21,0.45,0.145433
RI,201825,2018,6,3.09,0.09,4.47,2.07,4.21,5.13,2.8,4.82,0.71,1.31,1.77,0.28,0.28,0.43,0.259488
RI,201826,2018,6,3.29,0.06,4.01,1.99,4.42,5.07,3.07,4.82,0.67,1.26,1.79,0.3,0.28,0.44,0.0296384
RI,201827,2018,7,3.19,0.1,3.74,1.84,4.31,4.99,3.3,5.54,0.66,1.44,1.89,0.28,0.17,0.43,0.126904
RI,201828,2018,7,3.31,0.11,3.77,1.77,4.56,5.3,2.99,5.49,0.72,1.37,1.96,0.23,0.21,0.54,0.0256937
RI,201829,2018,7,3.23,0.09,3.66,1.73,4.72,5.38,3.02,5.18,0.62,1.48,1.93,0.31,0.26,0.44,0
RI,201830,2018,7,3.22,0.12,3.47,1.81,4.75,5.28,3.08,5.7,0.74,1.47,2.03,0.3,0.21,0.41,0.0261986
RI,201831,2018,7,3.3,0.16,3.35,1.74,4.74,5.22,3.05,5.64,0.73,1.39,2.01,0.24,0.22,0.5,0.0522466
RI,201832,2018,8,3.6,0.11,3.55,1.8,4.73,5.04,2.94,5.22,0.71,1.4,1.96,0.29,0.27,0.42,0.0942507
RI,201833,2018,8,3.52,0.09,3.66,1.74,4.66,5.24,3.08,5.14,0.68,1.46,1.89,0.27,0.21,0.46,0.0561482
RI,201834,2018,8,3.83,0.11,3.86,1.79,4.89,5.27,3.01,4.93,0.68,1.4,1.87,0.32,0.17,0.5,0.0283527
RI,201835,2018,8,3.31,0.07,3.95,1.77,4.64,5.04,2.92,4.93,0.66,1.31,1.78,0.24,0.26,0.46,0.0227376
RI,201836,2018,9,3.58,0.11,4.26,1.89,4.4,5.0,2.89,4.98,0.77,1.37,1.69,0.24,0.15,0.5,0.119332
RI,201837,2018,9,3.61,0.06,5.39,2.33,4.53,5.03,2.93,4.56,0.8,1.45,1.68,0.31,0.22,0.49,0.115385
RI,201838,2018,9,4.09,0.14,6.45,2.69,4.66,5.25,2.95,4.53,0.8,1.45,1.73,0.32,0.25,0.48,0.164609
RI,201839,2018,9,3.89,0.15,7.54,2.55,4.5,5.05,2.96,4.41,0.7,1.49,1.72,0.29,0.23,0.46,0.248262
RI,201840,2018,10,3.83,0.12,7.42,2.48,4.62,5.31,2.82,4.34,0.77,1.43,1.61,0.29,0.17,0.5,0.233173
RI,201841,2018,10,3.88,0.12,7.08,2.43,4.69,5.34,3.11,4.48,0.86,1.57,1.76,0.31,0.23,0.48,0.32491
RI,201842,2018,10,3.87,0.15,7.15,2.38,4.78,5.5,2.89,4.57,0.89,1.39,1.66,0.38,0.25,0.52,0.32098
RI,201843,2018,10,3.98,0.11,7.31,2.47,4.81,5.42,2.88,4.24,0.85,1.5,1.62,0.31,0.2,0.49,0.455949
RI,201844,2018,10,3.93,0.1,7.46,2.64,4.74,5.34,3.0,4.41,0.8,1.5,1.76,0.24,0.27,0.49,0.558331
RI,201845,2018,11,3.7,0.11,7.68,2.74,4.85,5.2,2.98,4.36,0.81,1.5,1.71,0.28,0.26,0.54,0.629704
RI,201846,2018,11,3.78,0.08,7.89,2.66,4.69,5.01,3.32,4.45,0.82,1.45,1.67,0.27,0.27,0.47,0.310762
RI,201847,2018,11,3.82,0.11,7.96,2.75,4.39,4.61,3.11,4.68,0.73,1.48,1.61,0.25,0.28,0.44,0.452489
RI,201848,2018,11,3.97,0.12,8.27,2.79,4.85,5.5,3.37,4.79,0.89,1.62,1.64,0.28,0.21,0.49,0.594855
RI,201849,2018,12,4.16,0.11,8.39,2.84,4.73,5.27,3.37,4.65,0.91,1.5,1.61,0.29,0.28,0.46,0.979741
RI,201850,2018,12,4.28,0.16,8.62,2.92,4.64,5.24,3.81,4.84,0.87,1.52,1.62,0.29,0.22,0.47,0.846781
RI,201851,2018,12,4.37,0.12,8.8,3.03,4.53,4.69,3.81,4.99,0.79,1.48,1.59,0.27,0.29,0.41,1.11753
RI,201852,2018,12,5.0,0.22,10.79,3.4,4.82,4.76,4.71,5.97,0.84,1.68,1.7,0.19,0.34,0.42,2.49922
